date,store_id,product_id,category,quantity,price,total,promotion
2025-02-26,Store_5,P_2,Footwear,2,22.85,45.7,0
2025-02-26,Store_2,P_23,Accessories,3,24.7,74.1,0
2025-02-26,Store_9,P_44,Outerwear,3,27.18,81.54,0
2025-02-26,Store_4,P_18,Outerwear,2,30.25,60.5,0
2025-02-26,Store_8,P_30,Bottoms,1,27.33,27.33,0
2025-02-26,Store_3,P_17,Outerwear,6,21.08,126.48,0
2025-02-27,Store_6,P_50,Tops,2,21.14,42.28,0
2025-02-27,Store_8,P_6,Tops,4,36.03,144.12,0
2025-02-27,Store_10,P_5,Tops,5,29.09,145.45,0
2025-02-27,Store_3,P_35,Outerwear,3,18.42,55.26,0
2025-02-27,Store_6,P_46,Bottoms,1,22.31,22.31,0
2025-02-27,Store_1,P_42,Outerwear,3,29.59,88.77,1
2025-02-27,Store_5,P_4,Accessories,3,0.34,1.02,0
2025-02-27,Store_3,P_4,Outerwear,1,46.32,46.32,0
2025-02-28,Store_1,P_16,Accessories,1,30.19,30.19,0
2025-02-28,Store_8,P_48,Footwear,2,37.52,75.04,0
2025-02-28,Store_7,P_38,Bottoms,3,26.48,79.44,0
2025-02-28,Store_8,P_37,Footwear,5,31.17,155.85,0
2025-02-28,Store_7,P_36,Tops,2,16.07,32.14,0
2025-02-28,Store_9,P_19,Tops,2,26.81,53.62,0
2025-02-28,Store_8,P_49,Accessories,4,13.47,53.88,1
2025-02-28,Store_4,P_5,Outerwear,3,34.95,104.85,0
2025-03-01,Store_3,P_1,Footwear,4,38.07,152.28,0
2025-03-01,Store_5,P_43,Footwear,2,21.03,42.06,0
2025-03-01,Store_5,P_42,Tops,2,22.84,45.68,0
2025-03-01,Store_8,P_5,Bottoms,5,32.83,164.15,0
2025-03-01,Store_1,P_27,Footwear,1,27.32,27.32,0
2025-03-01,Store_3,P_15,Outerwear,2,32.49,64.98,0
2025-03-01,Store_3,P_10,Bottoms,2,29.34,58.68,0
2025-03-01,Store_7,P_50,Outerwear,3,35.95,107.85,0
2025-03-02,Store_6,P_27,Footwear,3,39.67,119.01,0
2025-03-02,Store_8,P_27,Bottoms,2,38.76,77.52,0
2025-03-02,Store_4,P_29,Footwear,2,26.21,52.42,0
2025-03-02,Store_5,P_22,Accessories,3,25.68,77.04,0
2025-03-02,Store_9,P_46,Outerwear,4,41.45,165.8,1
2025-03-02,Store_2,P_35,Bottoms,3,24.22,72.66,0
2025-03-02,Store_6,P_17,Tops,2,18.76,37.52,0
2025-03-02,Store_5,P_20,Tops,3,37.28,111.84,0
2025-03-03,Store_3,P_31,Accessories,3,16.23,48.69,0
2025-03-03,Store_3,P_27,Bottoms,2,25.89,51.78,0
2025-03-03,Store_1,P_25,Tops,4,19.19,76.76,0
2025-03-03,Store_1,P_22,Accessories,3,24.4,73.2,0
2025-03-03,Store_3,P_12,Tops,2,35.75,71.5,0
2025-03-03,Store_1,P_19,Bottoms,2,31.78,63.56,0
2025-03-03,Store_2,P_8,Outerwear,3,37.53,112.59,0
2025-03-03,Store_9,P_2,Outerwear,4,31.85,127.4,0
2025-03-04,Store_4,P_3,Outerwear,1,32.62,32.62,0
2025-03-04,Store_9,P_43,Tops,6,31.24,187.44,0
2025-03-04,Store_7,P_34,Footwear,2,36.62,73.24,0
2025-03-04,Store_3,P_27,Footwear,2,36.75,73.5,0
2025-03-04,Store_9,P_37,Accessories,2,13.08,26.16,0
2025-03-04,Store_2,P_14,Bottoms,4,28.22,112.88,0
2025-03-04,Store_3,P_35,Bottoms,3,35.15,105.45,0
2025-03-04,Store_2,P_9,Bottoms,1,26.55,26.55,0
2025-03-05,Store_8,P_45,Accessories,2,6.78,13.56,0
2025-03-05,Store_8,P_44,Outerwear,3,29.2,87.6,0
2025-03-05,Store_1,P_23,Outerwear,1,29.49,29.49,0
2025-03-05,Store_7,P_24,Outerwear,2,20.3,40.6,0
2025-03-05,Store_2,P_45,Footwear,4,30.78,123.12,0
2025-03-05,Store_10,P_5,Accessories,1,9.92,9.92,0
2025-03-05,Store_7,P_36,Tops,2,27.44,54.88,0
2025-03-05,Store_10,P_27,Accessories,3,2.35,7.05,1
2025-03-06,Store_10,P_32,Tops,3,38.24,114.72,0
2025-03-06,Store_9,P_43,Tops,2,29.0,58.0,0
2025-03-06,Store_2,P_31,Bottoms,3,37.72,113.16,0
2025-03-06,Store_6,P_46,Outerwear,4,35.77,143.08,0
2025-03-06,Store_10,P_6,Tops,2,36.56,73.12,0
2025-03-06,Store_6,P_3,Footwear,2,22.21,44.42,0
2025-03-06,Store_9,P_28,Accessories,3,19.04,57.12,0
2025-03-06,Store_2,P_38,Bottoms,2,34.96,69.92,0
2025-03-07,Store_6,P_20,Tops,3,18.35,55.05,0
2025-03-07,Store_6,P_22,Footwear,2,25.0,50.0,1
2025-03-07,Store_9,P_15,Footwear,5,23.48,117.4,0
2025-03-07,Store_9,P_26,Footwear,1,36.5,36.5,0
2025-03-07,Store_7,P_3,Footwear,1,21.89,21.89,0
2025-03-07,Store_9,P_49,Tops,2,35.81,71.62,0
2025-03-07,Store_10,P_43,Tops,2,16.37,32.74,0
2025-03-07,Store_1,P_1,Accessories,2,16.27,32.54,0
2025-03-08,Store_7,P_46,Footwear,2,12.61,25.22,0
2025-03-08,Store_9,P_49,Bottoms,1,35.81,35.81,0
2025-03-08,Store_1,P_42,Tops,4,17.11,68.44,0
2025-03-08,Store_9,P_38,Accessories,2,4.64,9.28,0
2025-03-08,Store_10,P_17,Tops,3,36.33,108.99,0
2025-03-08,Store_3,P_12,Bottoms,2,42.09,84.18,0
2025-03-08,Store_4,P_1,Bottoms,2,46.35,92.7,0
2025-03-08,Store_1,P_15,Bottoms,4,22.2,88.8,0
2025-03-09,Store_6,P_46,Bottoms,1,34.08,34.08,0
2025-03-09,Store_1,P_35,Outerwear,3,25.42,76.26,0
2025-03-09,Store_4,P_28,Accessories,2,0.39,1.0,0
2025-03-09,Store_8,P_3,Outerwear,3,38.29,114.87,0
2025-03-09,Store_6,P_33,Tops,3,42.59,127.77,0
2025-03-09,Store_5,P_10,Outerwear,4,27.6,110.4,0
2025-03-09,Store_2,P_8,Accessories,1,9.02,9.02,0
2025-03-09,Store_8,P_37,Accessories,4,3.32,13.28,0
2025-03-10,Store_9,P_19,Accessories,3,18.25,54.75,0
2025-03-10,Store_7,P_45,Footwear,6,36.67,220.02,0
2025-03-10,Store_6,P_27,Accessories,1,14.26,14.26,0
2025-03-10,Store_9,P_33,Outerwear,4,33.65,134.6,0
2025-03-10,Store_1,P_50,Tops,4,38.24,152.96,0
2025-03-10,Store_7,P_45,Accessories,2,9.03,18.06,0
2025-03-10,Store_3,P_7,Tops,3,45.57,136.71,0
2025-03-10,Store_10,P_35,Tops,1,23.53,23.53,0
2025-03-11,Store_2,P_7,Bottoms,3,37.55,112.65,1
2025-03-11,Store_7,P_1,Bottoms,1,39.14,39.14,0
2025-03-11,Store_7,P_33,Tops,3,12.9,38.7,0
2025-03-11,Store_9,P_34,Footwear,2,32.58,65.16,0
2025-03-11,Store_8,P_49,Footwear,2,27.3,54.6,1
2025-03-11,Store_4,P_29,Accessories,3,10.95,32.85,0
2025-03-11,Store_2,P_24,Tops,3,33.74,101.22,0
2025-03-11,Store_4,P_31,Accessories,1,25.08,25.08,0
2025-03-12,Store_9,P_49,Tops,2,32.8,65.6,0
2025-03-12,Store_1,P_5,Accessories,1,-7.77,1.0,0
2025-03-12,Store_5,P_22,Bottoms,3,29.81,89.43,0
2025-03-12,Store_10,P_7,Tops,4,39.73,158.92,0
2025-03-12,Store_7,P_24,Tops,1,29.53,29.53,1
2025-03-12,Store_10,P_15,Accessories,4,9.83,39.32,0
2025-03-12,Store_3,P_32,Accessories,1,7.2,7.2,0
2025-03-12,Store_4,P_20,Footwear,2,33.45,66.9,0
2025-03-13,Store_1,P_11,Footwear,4,16.41,65.64,1
2025-03-13,Store_9,P_43,Footwear,3,36.27,108.81,0
2025-03-13,Store_4,P_3,Accessories,2,17.4,34.8,0
2025-03-13,Store_5,P_26,Tops,1,28.68,28.68,0
2025-03-13,Store_4,P_10,Bottoms,2,35.2,70.4,0
2025-03-13,Store_1,P_30,Tops,3,16.34,49.02,0
2025-03-13,Store_1,P_39,Bottoms,1,35.23,35.23,0
2025-03-13,Store_5,P_44,Accessories,3,21.03,63.09,0
2025-03-14,Store_3,P_38,Footwear,1,31.96,31.96,0
2025-03-14,Store_6,P_3,Tops,1,21.02,21.02,1
2025-03-14,Store_1,P_42,Accessories,4,11.35,45.4,0
2025-03-14,Store_7,P_33,Bottoms,4,13.47,53.88,0
2025-03-14,Store_2,P_31,Footwear,2,41.37,82.74,0
2025-03-14,Store_4,P_38,Footwear,3,18.15,54.45,0
2025-03-14,Store_4,P_1,Accessories,4,17.98,71.92,0
2025-03-14,Store_8,P_18,Bottoms,4,19.43,77.72,0
2025-03-15,Store_10,P_23,Footwear,5,39.78,198.9,0
2025-03-15,Store_9,P_22,Accessories,2,12.7,25.4,0
2025-03-15,Store_9,P_34,Outerwear,2,45.84,91.68,0
2025-03-15,Store_10,P_13,Footwear,3,27.68,83.04,0
2025-03-15,Store_2,P_17,Accessories,1,23.2,23.2,0
2025-03-15,Store_10,P_14,Outerwear,2,31.05,62.1,0
2025-03-15,Store_8,P_50,Accessories,5,-5.3,1.0,0
2025-03-15,Store_8,P_27,Accessories,3,19.37,58.11,0
2025-03-16,Store_1,P_17,Footwear,2,-2.52,1.0,0
2025-03-16,Store_3,P_15,Bottoms,2,21.09,42.18,0
2025-03-16,Store_3,P_27,Bottoms,3,22.73,68.19,0
2025-03-16,Store_6,P_26,Outerwear,1,26.62,26.62,0
2025-03-16,Store_7,P_43,Outerwear,6,29.5,177.0,1
2025-03-16,Store_1,P_18,Accessories,2,15.86,31.72,0
2025-03-16,Store_8,P_22,Footwear,4,30.29,121.16,0
2025-03-16,Store_10,P_27,Outerwear,1,24.2,24.2,0
2025-03-17,Store_7,P_21,Bottoms,1,30.24,30.24,0
2025-03-17,Store_8,P_13,Outerwear,2,21.6,43.2,0
2025-03-17,Store_2,P_25,Footwear,3,39.47,118.41,0
2025-03-17,Store_9,P_44,Outerwear,1,32.05,32.05,0
2025-03-17,Store_7,P_43,Tops,2,32.32,64.64,0
2025-03-17,Store_8,P_29,Tops,5,32.51,162.55,0
2025-03-17,Store_9,P_50,Bottoms,2,31.26,62.52,0
2025-03-17,Store_2,P_12,Accessories,3,12.55,37.65,0
2025-03-18,Store_10,P_16,Tops,2,21.07,42.14,0
2025-03-18,Store_2,P_34,Bottoms,3,22.75,68.25,0
2025-03-18,Store_1,P_1,Bottoms,1,39.83,39.83,0
2025-03-18,Store_7,P_45,Outerwear,1,39.64,39.64,0
2025-03-18,Store_5,P_42,Tops,3,18.21,54.63,0
2025-03-18,Store_10,P_13,Bottoms,4,27.09,108.36,0
2025-03-18,Store_4,P_34,Accessories,4,16.48,65.92,0
2025-03-18,Store_8,P_1,Bottoms,1,19.15,19.15,0
2025-03-19,Store_6,P_47,Outerwear,3,34.59,103.77,0
2025-03-19,Store_9,P_14,Outerwear,2,28.55,57.1,0
2025-03-19,Store_7,P_14,Bottoms,4,33.64,134.56,0
2025-03-19,Store_7,P_12,Tops,1,31.36,31.36,0
2025-03-19,Store_7,P_30,Footwear,2,22.22,44.44,0
2025-03-19,Store_7,P_19,Accessories,4,15.73,62.92,0
2025-03-19,Store_1,P_10,Bottoms,1,34.08,34.08,0
2025-03-19,Store_1,P_26,Bottoms,1,39.9,39.9,0
2025-03-20,Store_10,P_41,Footwear,1,17.17,17.17,0
2025-03-20,Store_1,P_23,Accessories,4,9.63,38.52,0
2025-03-20,Store_10,P_48,Outerwear,2,32.87,65.74,0
2025-03-20,Store_9,P_25,Bottoms,5,29.06,145.3,0
2025-03-20,Store_6,P_32,Tops,6,34.21,205.26,0
2025-03-20,Store_7,P_40,Bottoms,2,37.43,74.86,0
2025-03-20,Store_7,P_13,Outerwear,3,20.0,60.0,0
2025-03-20,Store_6,P_1,Tops,1,35.84,35.84,0
2025-03-21,Store_9,P_11,Tops,5,34.67,173.35,1
2025-03-21,Store_9,P_25,Footwear,1,27.38,27.38,0
2025-03-21,Store_4,P_11,Tops,2,17.96,35.92,0
2025-03-21,Store_7,P_45,Bottoms,3,21.94,65.82,0
2025-03-21,Store_9,P_37,Outerwear,5,13.69,68.45,1
2025-03-21,Store_5,P_12,Footwear,5,21.55,107.75,0
2025-03-21,Store_5,P_8,Footwear,3,38.2,114.6,0
2025-03-21,Store_9,P_22,Accessories,2,19.27,38.54,0
2025-03-22,Store_9,P_14,Outerwear,3,34.62,103.86,0
2025-03-22,Store_9,P_32,Accessories,3,20.67,62.01,0
2025-03-22,Store_10,P_40,Bottoms,3,32.33,96.99,0
2025-03-22,Store_3,P_7,Accessories,1,32.94,32.94,0
2025-03-22,Store_4,P_43,Tops,1,44.01,44.01,0
2025-03-22,Store_6,P_36,Outerwear,2,44.52,89.04,0
2025-03-22,Store_9,P_5,Accessories,1,5.13,5.13,0
2025-03-22,Store_10,P_49,Accessories,3,12.22,36.66,0
2025-03-23,Store_7,P_37,Tops,3,32.09,96.27,0
2025-03-23,Store_3,P_29,Outerwear,4,40.54,162.16,0
2025-03-23,Store_1,P_44,Outerwear,2,17.96,35.92,0
2025-03-23,Store_3,P_2,Outerwear,4,33.21,132.84,0
2025-03-23,Store_5,P_44,Bottoms,1,31.19,31.19,0
2025-03-23,Store_8,P_29,Accessories,2,19.02,38.04,0
2025-03-23,Store_9,P_40,Tops,2,31.12,62.24,0
2025-03-23,Store_1,P_30,Tops,4,30.44,121.76,0
2025-03-24,Store_7,P_2,Outerwear,1,32.24,32.24,0
2025-03-24,Store_4,P_42,Bottoms,2,32.12,64.24,0
2025-03-24,Store_8,P_17,Accessories,6,19.07,114.42,0
2025-03-24,Store_2,P_23,Bottoms,2,28.72,57.44,0
2025-03-24,Store_8,P_16,Bottoms,2,31.19,62.38,0
2025-03-24,Store_7,P_19,Footwear,3,17.88,53.64,0
2025-03-24,Store_7,P_1,Tops,2,34.7,69.4,0
2025-03-24,Store_10,P_8,Tops,2,35.36,70.72,1
2025-03-25,Store_10,P_44,Bottoms,5,43.68,218.4,0
2025-03-25,Store_9,P_41,Footwear,3,39.68,119.04,0
2025-03-25,Store_5,P_4,Outerwear,1,5.34,5.34,1
2025-03-25,Store_8,P_41,Outerwear,3,33.21,99.63,0
2025-03-25,Store_6,P_11,Footwear,3,46.85,140.55,0
2025-03-25,Store_3,P_27,Tops,7,36.11,252.77,0
2025-03-25,Store_3,P_11,Outerwear,2,25.5,51.0,0
2025-03-25,Store_6,P_5,Outerwear,5,43.28,216.4,0
2025-03-26,Store_6,P_28,Outerwear,1,26.56,26.56,1
2025-03-26,Store_7,P_24,Bottoms,1,19.14,19.14,0
2025-03-26,Store_6,P_24,Footwear,1,22.78,22.78,0
2025-03-26,Store_10,P_32,Accessories,1,22.62,22.62,0
2025-03-26,Store_2,P_25,Accessories,1,4.61,4.61,0
2025-03-26,Store_1,P_41,Accessories,3,12.61,37.83,0
2025-03-26,Store_3,P_31,Accessories,1,26.12,26.12,0
2025-03-26,Store_1,P_49,Bottoms,4,53.22,212.88,0
2025-03-27,Store_8,P_7,Outerwear,1,22.64,22.64,0
2025-03-27,Store_2,P_37,Accessories,3,24.13,72.39,0
2025-03-27,Store_2,P_5,Tops,5,40.93,204.65,0
2025-03-27,Store_1,P_15,Outerwear,1,32.51,32.51,0
2025-03-27,Store_2,P_3,Outerwear,5,26.35,131.75,0
2025-03-27,Store_6,P_29,Outerwear,2,19.16,38.32,0
2025-03-27,Store_5,P_29,Accessories,2,31.88,63.76,0
2025-03-27,Store_3,P_33,Outerwear,4,31.09,124.36,0
2025-03-28,Store_10,P_1,Bottoms,2,41.51,83.02,0
2025-03-28,Store_4,P_43,Bottoms,5,32.67,163.35,0
2025-03-28,Store_6,P_20,Bottoms,3,33.54,100.62,0
2025-03-28,Store_5,P_6,Tops,2,15.69,31.38,0
2025-03-28,Store_10,P_1,Bottoms,2,25.7,51.4,0
2025-03-28,Store_6,P_15,Footwear,2,18.13,36.26,0
2025-03-28,Store_5,P_4,Outerwear,2,40.28,80.56,0
2025-03-28,Store_3,P_30,Bottoms,3,26.21,78.63,0
2025-03-29,Store_6,P_31,Tops,3,33.78,101.34,0
2025-03-29,Store_4,P_34,Accessories,5,9.47,47.35,0
2025-03-29,Store_2,P_20,Accessories,2,17.03,34.06,0
2025-03-29,Store_9,P_23,Footwear,3,16.97,50.91,0
2025-03-29,Store_7,P_28,Tops,4,27.17,108.68,0
2025-03-29,Store_8,P_3,Outerwear,3,30.68,92.04,0
2025-03-29,Store_9,P_27,Bottoms,2,20.86,41.72,0
2025-03-29,Store_5,P_14,Tops,1,33.05,33.05,1
2025-03-30,Store_8,P_41,Outerwear,1,23.48,23.48,0
2025-03-30,Store_3,P_32,Accessories,4,6.87,27.48,0
2025-03-30,Store_10,P_49,Outerwear,3,23.18,69.54,0
2025-03-30,Store_4,P_44,Outerwear,3,32.37,97.11,0
2025-03-30,Store_8,P_38,Accessories,2,17.35,34.7,0
2025-03-30,Store_5,P_24,Footwear,2,25.23,50.46,0
2025-03-30,Store_10,P_24,Bottoms,1,20.59,20.59,0
2025-03-30,Store_7,P_8,Outerwear,2,35.03,70.06,0
2025-03-31,Store_9,P_48,Footwear,2,27.47,54.94,1
2025-03-31,Store_10,P_34,Tops,2,12.24,24.48,0
2025-03-31,Store_3,P_5,Bottoms,1,12.43,12.43,0
2025-03-31,Store_2,P_4,Bottoms,4,30.12,120.48,0
2025-03-31,Store_7,P_43,Outerwear,6,21.73,130.38,1
2025-03-31,Store_8,P_16,Accessories,3,15.38,46.14,0
2025-03-31,Store_2,P_11,Tops,3,22.02,66.06,0
2025-03-31,Store_1,P_34,Bottoms,2,29.79,59.58,0
2025-04-01,Store_9,P_31,Bottoms,2,30.48,60.96,0
2025-04-01,Store_7,P_37,Footwear,4,36.62,146.48,0
2025-04-01,Store_2,P_3,Footwear,3,26.63,79.89,0
2025-04-01,Store_4,P_33,Accessories,2,12.72,25.44,0
2025-04-01,Store_1,P_46,Accessories,3,17.08,51.24,0
2025-04-01,Store_6,P_14,Tops,2,32.48,64.96,0
2025-04-01,Store_2,P_40,Accessories,2,14.4,28.8,0
2025-04-01,Store_6,P_31,Accessories,2,11.62,23.24,0
2025-04-02,Store_9,P_16,Bottoms,3,28.7,86.1,0
2025-04-02,Store_10,P_23,Tops,2,24.93,49.86,0
2025-04-02,Store_6,P_15,Bottoms,3,40.03,120.09,0
2025-04-02,Store_9,P_47,Accessories,2,7.22,14.44,0
2025-04-02,Store_6,P_21,Accessories,1,18.55,18.55,0
2025-04-02,Store_2,P_7,Tops,1,27.65,27.65,0
2025-04-02,Store_9,P_21,Tops,3,26.78,80.34,0
2025-04-02,Store_7,P_5,Bottoms,5,35.96,179.8,1
2025-04-03,Store_4,P_26,Outerwear,1,30.89,30.89,0
2025-04-03,Store_1,P_49,Bottoms,4,16.11,64.44,0
2025-04-03,Store_9,P_10,Tops,2,42.69,85.38,0
2025-04-03,Store_5,P_16,Footwear,2,37.65,75.3,0
2025-04-03,Store_4,P_33,Footwear,1,24.24,24.24,0
2025-04-03,Store_7,P_22,Accessories,6,10.66,63.96,0
2025-04-03,Store_6,P_45,Bottoms,3,31.84,95.52,0
2025-04-03,Store_7,P_49,Footwear,5,19.45,97.25,0
2025-04-04,Store_6,P_33,Outerwear,4,32.4,129.6,0
2025-04-04,Store_3,P_34,Outerwear,4,12.11,48.44,0
2025-04-04,Store_10,P_45,Outerwear,4,28.09,112.36,0
2025-04-04,Store_1,P_21,Tops,3,22.97,68.91,0
2025-04-04,Store_9,P_12,Outerwear,5,31.9,159.5,0
2025-04-04,Store_7,P_7,Outerwear,7,26.6,186.2,0
2025-04-04,Store_3,P_1,Outerwear,3,30.07,90.21,0
2025-04-04,Store_1,P_2,Outerwear,1,44.06,44.06,0
2025-04-05,Store_8,P_25,Bottoms,2,36.11,72.22,0
2025-04-05,Store_3,P_35,Outerwear,2,45.78,91.56,0
2025-04-05,Store_2,P_41,Footwear,2,35.65,71.3,0
2025-04-05,Store_3,P_6,Outerwear,1,37.67,37.67,0
2025-04-05,Store_4,P_34,Accessories,3,12.16,36.48,0
2025-04-05,Store_6,P_4,Outerwear,2,21.46,42.92,0
2025-04-05,Store_7,P_11,Outerwear,2,28.95,57.9,0
2025-04-05,Store_2,P_23,Tops,3,26.55,79.65,0
2025-04-06,Store_6,P_14,Tops,3,30.74,92.22,1
2025-04-06,Store_8,P_13,Accessories,4,8.8,35.2,0
2025-04-06,Store_5,P_22,Footwear,4,47.19,188.76,0
2025-04-06,Store_6,P_41,Accessories,2,7.31,14.62,0
2025-04-06,Store_10,P_45,Tops,3,12.95,38.85,0
2025-04-06,Store_10,P_12,Footwear,3,32.49,97.47,0
2025-04-06,Store_5,P_2,Outerwear,3,33.16,99.48,0
2025-04-06,Store_1,P_16,Tops,1,17.84,17.84,0
2025-04-07,Store_6,P_40,Tops,1,29.85,29.85,0
2025-04-07,Store_10,P_11,Outerwear,4,36.93,147.72,0
2025-04-07,Store_4,P_4,Footwear,3,24.96,74.88,0
2025-04-07,Store_9,P_25,Bottoms,3,32.78,98.34,0
2025-04-07,Store_4,P_34,Footwear,2,35.93,71.86,0
2025-04-07,Store_5,P_32,Footwear,3,37.88,113.64,0
2025-04-07,Store_8,P_44,Bottoms,3,34.2,102.6,0
2025-04-07,Store_2,P_31,Accessories,1,9.81,9.81,0
2025-04-08,Store_10,P_21,Tops,1,34.47,34.47,0
2025-04-08,Store_2,P_5,Bottoms,2,39.35,78.7,0
2025-04-08,Store_10,P_38,Outerwear,5,33.42,167.1,0
2025-04-08,Store_1,P_11,Tops,2,24.76,49.52,0
2025-04-08,Store_8,P_49,Accessories,2,16.76,33.52,0
2025-04-08,Store_2,P_13,Outerwear,2,18.75,37.5,0
2025-04-08,Store_7,P_36,Outerwear,3,31.07,93.21,0
2025-04-08,Store_9,P_6,Tops,3,20.82,62.46,0
2025-04-09,Store_7,P_20,Outerwear,3,14.2,42.6,0
2025-04-09,Store_1,P_28,Tops,2,25.37,50.74,0
2025-04-09,Store_8,P_15,Outerwear,3,27.45,82.35,0
2025-04-09,Store_4,P_6,Bottoms,2,22.68,45.36,0
2025-04-09,Store_7,P_12,Footwear,1,39.67,39.67,0
2025-04-09,Store_6,P_19,Bottoms,1,22.7,22.7,0
2025-04-09,Store_1,P_5,Bottoms,3,20.56,61.68,0
2025-04-09,Store_4,P_15,Footwear,1,32.73,32.73,0
2025-04-10,Store_6,P_30,Accessories,4,5.1,20.4,1
2025-04-10,Store_7,P_42,Tops,3,25.3,75.9,0
2025-04-10,Store_9,P_48,Tops,2,15.18,30.36,0
2025-04-10,Store_4,P_38,Accessories,2,26.07,52.14,0
2025-04-10,Store_4,P_47,Footwear,2,34.23,68.46,0
2025-04-10,Store_3,P_46,Outerwear,4,27.64,110.56,0
2025-04-10,Store_10,P_21,Tops,2,18.48,36.96,0
2025-04-10,Store_6,P_31,Outerwear,2,28.37,56.74,0
2025-04-11,Store_2,P_21,Accessories,1,11.11,11.11,0
2025-04-11,Store_9,P_38,Outerwear,1,28.32,28.32,0
2025-04-11,Store_8,P_11,Accessories,3,7.53,22.59,0
2025-04-11,Store_9,P_26,Bottoms,2,35.35,70.7,0
2025-04-11,Store_1,P_38,Footwear,1,26.21,26.21,0
2025-04-11,Store_1,P_18,Footwear,2,21.35,42.7,0
2025-04-11,Store_7,P_50,Footwear,2,41.22,82.44,0
2025-04-11,Store_7,P_49,Accessories,2,9.25,18.5,1
2025-04-12,Store_3,P_19,Bottoms,3,12.71,38.13,0
2025-04-12,Store_5,P_34,Accessories,5,8.63,43.15,0
2025-04-12,Store_3,P_37,Outerwear,4,35.42,141.68,0
2025-04-12,Store_2,P_13,Footwear,2,30.58,61.16,0
2025-04-12,Store_7,P_28,Footwear,1,28.11,28.11,0
2025-04-12,Store_9,P_3,Bottoms,2,26.08,52.16,1
2025-04-12,Store_7,P_44,Bottoms,3,18.11,54.33,0
2025-04-12,Store_4,P_5,Outerwear,2,33.56,67.12,0
2025-04-13,Store_8,P_35,Bottoms,4,14.31,57.24,0
2025-04-13,Store_9,P_21,Accessories,3,14.89,44.67,0
2025-04-13,Store_7,P_40,Footwear,3,24.52,73.56,0
2025-04-13,Store_8,P_42,Footwear,2,32.49,64.98,0
2025-04-13,Store_8,P_25,Outerwear,3,36.11,108.33,0
2025-04-13,Store_5,P_5,Footwear,3,29.64,88.92,0
2025-04-13,Store_7,P_35,Accessories,1,17.78,17.78,0
2025-04-13,Store_7,P_44,Tops,1,31.51,31.51,0
2025-04-14,Store_4,P_30,Tops,2,30.74,61.48,0
2025-04-14,Store_2,P_31,Bottoms,3,35.4,106.2,0
2025-04-14,Store_9,P_27,Bottoms,4,21.66,86.64,0
2025-04-14,Store_8,P_13,Bottoms,5,31.63,158.15,0
2025-04-14,Store_5,P_45,Outerwear,3,17.29,51.87,0
2025-04-14,Store_6,P_35,Footwear,3,23.05,69.15,0
2025-04-14,Store_8,P_33,Outerwear,2,36.88,73.76,0
2025-04-14,Store_7,P_42,Footwear,3,27.65,82.95,1
2025-04-15,Store_6,P_30,Accessories,2,-3.64,1.0,0
2025-04-15,Store_7,P_29,Bottoms,4,22.66,90.64,0
2025-04-15,Store_1,P_44,Accessories,1,7.49,7.49,0
2025-04-15,Store_1,P_9,Tops,2,31.46,62.92,0
2025-04-15,Store_10,P_4,Bottoms,1,40.99,40.99,0
2025-04-15,Store_2,P_24,Tops,1,27.75,27.75,0
2025-04-15,Store_2,P_8,Footwear,1,28.82,28.82,0
2025-04-15,Store_1,P_33,Bottoms,3,43.68,131.04,0
2025-04-16,Store_7,P_14,Tops,2,43.74,87.48,0
2025-04-16,Store_8,P_21,Footwear,5,32.73,163.65,0
2025-04-16,Store_6,P_26,Tops,4,34.41,137.64,0
2025-04-16,Store_9,P_39,Tops,1,28.38,28.38,0
2025-04-16,Store_9,P_31,Tops,4,30.58,122.32,0
2025-04-16,Store_8,P_31,Footwear,2,38.48,76.96,0
2025-04-16,Store_6,P_9,Outerwear,2,30.59,61.18,0
2025-04-16,Store_9,P_2,Tops,4,31.42,125.68,0
2025-04-17,Store_3,P_43,Outerwear,3,44.93,134.79,0
2025-04-17,Store_8,P_1,Bottoms,4,27.42,109.68,0
2025-04-17,Store_3,P_48,Outerwear,4,32.67,130.68,0
2025-04-17,Store_6,P_4,Footwear,2,26.96,53.92,0
2025-04-17,Store_8,P_46,Outerwear,3,23.45,70.35,0
2025-04-17,Store_1,P_42,Accessories,5,11.1,55.5,0
2025-04-17,Store_6,P_20,Footwear,7,32.69,228.83,0
2025-04-17,Store_7,P_48,Bottoms,1,38.67,38.67,0
2025-04-18,Store_6,P_23,Bottoms,2,34.75,69.5,0
2025-04-18,Store_4,P_5,Accessories,2,14.09,28.18,0
2025-04-18,Store_2,P_15,Tops,2,30.54,61.08,0
2025-04-18,Store_4,P_43,Accessories,2,15.44,30.88,0
2025-04-18,Store_2,P_3,Tops,1,21.47,21.47,0
2025-04-18,Store_3,P_43,Outerwear,3,31.89,95.67,0
2025-04-18,Store_8,P_44,Tops,2,23.09,46.18,0
2025-04-18,Store_4,P_15,Outerwear,2,30.1,60.2,0
2025-04-19,Store_7,P_44,Accessories,5,-0.84,1.0,0
2025-04-19,Store_5,P_12,Bottoms,5,40.35,201.75,0
2025-04-19,Store_9,P_3,Accessories,2,22.67,45.34,0
2025-04-19,Store_2,P_17,Footwear,2,24.29,48.58,0
2025-04-19,Store_7,P_5,Outerwear,2,22.52,45.04,0
2025-04-19,Store_2,P_42,Outerwear,3,38.69,116.07,0
